x,y,z,name,state
52.32,21.08,65.98,c_014.JPG,1
52.32,21.28,68.22,c_015.JPG,0
52.32,21.38,70.29,c_016.JPG,0
52.32,19.58,70.29,c_017.JPG,0
52.32,19.58,68.06,c_018.JPG,0
52.32,19.48,65.98,c_019.JPG,1
52.32,19.48,63.91,c_020.JPG,1
52.32,19.58,61.68,c_021.JPG,1
52.32,19.58,59.62,c_022.JPG,1
52.32,19.58,56.75,c_023.JPG,0
52.32,17.88,57.22,c_026.JPG,1
52.32,17.88,59.62,c_027.JPG,1
52.32,17.98,61.68,c_028.JPG,1
52.32,17.98,63.91,c_029.JPG,1
52.32,17.98,65.98,c_030.JPG,1
52.32,17.88,68.06,c_031.JPG,0
52.32,17.88,70.13,c_032.JPG,1
52.32,16.18,70.13,c_033.JPG,1
52.32,16.18,68.06,c_034.JPG,0
52.32,16.38,65.82,c_035.JPG,1
52.32,16.28,63.76,c_036.JPG,1
52.32,16.28,61.68,c_037.JPG,1
52.32,16.18,59.46,c_038.JPG,1
52.32,16.08,57.22,c_039.JPG,1
52.32,14.28,57.06,c_042.JPG,1
52.32,14.48,59.46,c_043.JPG,1
52.32,14.58,61.68,c_044.JPG,1
52.32,14.68,63.76,c_045.JPG,1
52.32,14.78,65.82,c_046.JPG,1
52.32,14.48,67.9,c_047.JPG,1
52.32,14.38,70.13,c_048.JPG,1
52.32,12.68,70.13,c_049.JPG,1
52.32,12.68,67.9,c_050.JPG,0
52.32,12.98,65.66,c_051.JPG,1
52.32,12.98,63.6,c_052.JPG,1
52.32,12.88,61.36,c_053.JPG,1
52.32,12.68,59.14,c_054.JPG,1
52.32,12.38,56.43,c_055.JPG,1
52.32,10.48,56.11,c_058.JPG,1
52.32,10.88,58.98,c_059.JPG,1
52.32,11.08,61.2,c_060.JPG,1
52.32,11.18,63.44,c_061.JPG,1
52.32,11.28,65.66,c_062.JPG,1
52.32,10.88,67.74,c_063.JPG,1
52.32,10.78,69.97,c_064.JPG,0
52.32,15.08,70.45,d_001.JPG,0
52.32,14.98,68.22,d_002.JPG,1
52.32,14.78,65.98,d_003.JPG,1
52.32,14.78,63.91,d_004.JPG,1
52.32,14.88,61.68,d_005.JPG,1
52.32,14.98,58.98,d_006.JPG,1
52.32,15.28,56.59,d_007.JPG,1
52.32,13.38,56.75,d_010.JPG,1
52.32,13.18,59.62,d_011.JPG,1
52.32,13.08,61.84,d_012.JPG,1
52.32,12.98,63.91,d_013.JPG,1
52.32,12.98,65.98,d_014.JPG,1
52.32,13.18,68.22,d_015.JPG,1
52.32,13.28,70.29,d_016.JPG,1
52.32,11.48,70.29,d_017.JPG,0
52.32,11.48,68.22,d_018.JPG,0
52.32,11.38,65.98,d_019.JPG,1
52.32,11.38,63.91,d_020.JPG,1
52.32,11.48,61.84,d_021.JPG,1
52.32,11.48,59.62,d_022.JPG,1
52.32,11.48,56.75,d_023.JPG,1
52.32,9.78,56.91,d_026.JPG,1
52.32,9.78,59.62,d_027.JPG,1
52.32,9.78,61.84,d_028.JPG,1
52.32,9.88,63.91,d_029.JPG,1
52.32,9.88,65.98,d_030.JPG,1
52.32,9.78,68.06,d_031.JPG,1
52.32,9.78,70.13,d_032.JPG,0
52.32,7.98,70.29,d_033.JPG,0
52.32,7.98,68.23,d_034.JPG,0
52.32,8.18,65.82,d_035.JPG,1
52.32,8.08,59.62,d_038.JPG,1
52.32,7.98,56.75,d_039.JPG,1
52.32,6.08,68.23,d_047.JPG,0
52.32,6.08,70.45,d_048.JPG,0
52.32,4.18,70.29,d_049.JPG,0
