x,y,z,name,state
100.32,17.08,14.21,c_041.JPG,1
100.32,17.18,11.34,c_042.JPG,0
100.32,15.38,11.18,c_047.JPG,1
100.32,15.48,14.05,c_048.JPG,1
100.32,15.48,16.43,c_049.JPG,1
100.32,15.58,18.67,c_050.JPG,1
100.32,15.58,20.9,c_051.JPG,1
100.32,15.58,23.76,c_052.JPG,1
100.32,15.48,26.15,c_053.JPG,1
100.32,15.48,28.55,c_054.JPG,1
100.32,15.38,31.72,c_055.JPG,1
100.32,13.58,31.88,c_056.JPG,1
100.32,13.68,29.18,c_057.JPG,0
100.32,13.78,26.15,c_058.JPG,1
100.32,13.88,23.76,c_059.JPG,0
100.32,13.88,21.06,c_060.JPG,1
100.32,13.88,18.82,c_061.JPG,1
100.32,13.88,16.59,c_062.JPG,1
100.32,13.78,14.21,c_063.JPG,1
100.32,13.68,11.34,c_064.JPG,0
100.32,13.48,8.78,c_065.JPG,1
100.32,11.88,11.34,c_069.JPG,1
100.32,12.08,14.37,c_070.JPG,1
100.32,12.18,16.59,c_071.JPG,1
100.32,12.28,18.98,c_072.JPG,1
100.32,12.28,21.22,c_073.JPG,1
100.32,12.28,24.08,c_074.JPG,1
100.32,12.08,26.31,c_075.JPG,1
100.32,11.88,29.34,c_076.JPG,1
100.32,11.68,32.52,c_077.JPG,1
100.32,9.58,32.84,c_078.JPG,1
100.32,10.08,29.66,c_079.JPG,1
100.32,10.38,27.1,c_080.JPG,1
100.32,10.48,24.24,c_081.JPG,1
100.32,10.58,21.85,c_082.JPG,1
100.32,10.58,19.14,c_083.JPG,1
100.32,10.58,16.76,c_084.JPG,1
100.32,10.38,14.53,c_085.JPG,1
100.32,8.58,14.69,c_092.JPG,1
100.32,8.78,17.08,c_093.JPG,1
100.32,8.88,19.94,c_094.JPG,1
100.32,8.88,22.17,c_095.JPG,1
100.32,8.78,24.57,c_096.JPG,1
100.32,8.48,27.42,c_097.JPG,0
100.32,8.08,30.61,c_098.JPG,1
100.32,7.48,33.95,c_099.JPG,1
100.32,14.98,9.91,d_001.JPG,1
100.32,14.88,11.97,d_002.JPG,1
100.32,14.88,13.89,d_003.JPG,1
100.32,14.78,15.32,d_004.JPG,1
100.32,14.78,17.24,d_005.JPG,1
100.32,14.88,19.14,d_006.JPG,1
100.32,13.48,19.14,d_007.JPG,1
100.32,13.48,17.24,d_008.JPG,1
100.32,13.48,15.32,d_009.JPG,1
100.32,13.48,13.89,d_010.JPG,1
100.32,13.48,11.97,d_011.JPG,0
100.32,13.48,10.07,d_012.JPG,0
100.32,12.08,10.07,d_013.JPG,1
100.32,12.18,11.97,d_014.JPG,1
100.32,12.18,13.42,d_015.JPG,1
100.32,12.18,15.32,d_016.JPG,1
100.32,12.18,17.24,d_017.JPG,1
100.32,12.18,18.67,d_018.JPG,1
100.32,10.78,18.67,d_019.JPG,1
100.32,10.78,17.24,d_020.JPG,1
100.32,10.88,15.32,d_021.JPG,1
100.32,10.78,13.42,d_022.JPG,1
100.32,10.78,11.97,d_023.JPG,1
100.32,10.78,10.07,d_024.JPG,1
100.32,9.38,10.23,d_025.JPG,1
100.32,9.38,12.13,d_026.JPG,1
100.32,9.48,13.58,d_027.JPG,1
100.32,9.48,15.48,d_028.JPG,1
100.32,9.48,17.39,d_029.JPG,1
100.32,9.38,18.82,d_030.JPG,1
100.32,7.98,19.46,d_031.JPG,1
100.32,8.08,17.39,d_032.JPG,1
100.32,8.18,15.48,d_033.JPG,1
100.32,8.08,13.58,d_034.JPG,1
100.32,8.08,12.13,d_035.JPG,1
100.32,7.88,10.23,d_036.JPG,1
